Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,SpenderScore
57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Debit Card,Free Shipping,No,No,12.0,Debit Card,0,47.29381443298969
18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Cash,Standard,No,No,46.0,PayPal,52,92.65463917525773
31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Cash,Free Shipping,No,No,27.0,PayPal,0,34.020618556701024
50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,PayPal,Free Shipping,No,No,4.0,Credit Card,1,49.45975416336241
50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,14.0,Cash,0,31.572164948453608
61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,Credit Card,2-Day Shipping,No,No,30.0,Venmo,0,36.21134020618557
52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Credit Card,Express,No,No,6.0,PayPal,1,36.83088818398097
38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,PayPal,Store Pickup,No,No,43.0,Venmo,1,62.47521808088818
67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Credit Card,Free Shipping,No,No,28.0,Debit Card,52,77.44845360824742
42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Venmo,Standard,No,No,39.0,Bank Transfer,13,50.837628865979376
25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,PayPal,Store Pickup,No,No,0.0,PayPal,0,42.13917525773196
41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,5.0,Credit Card,26,55.54123711340206
62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Bank Transfer,Store Pickup,No,No,42.0,Credit Card,0,48.58247422680413
19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,No,Credit Card,Free Shipping,No,No,20.0,Cash,26,60.30927835051546
63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,PayPal,Express,No,No,35.0,Credit Card,26,77.9639175257732
43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Debit Card,Standard,No,No,10.0,Credit Card,0,27.963917525773198
68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Debit Card,Next Day Air,No,No,36.0,Credit Card,0,41.108247422680414
24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Debit Card,Express,No,No,21.0,Debit Card,26,51.932989690721634
27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,29.0,Credit Card,0,45.10309278350515
61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Cash,Free Shipping,No,No,39.0,Debit Card,52,93.04123711340205
59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,No,PayPal,Express,No,No,16.0,PayPal,13,32.1520618556701
67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,PayPal,Free Shipping,No,No,32.0,Credit Card,13,30.09020618556701
46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,Credit Card,2-Day Shipping,No,No,34.0,Cash,13,38.07989690721649
65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38.0,Venmo,1,31.67624900872323
63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Cash,Express,No,No,14.0,Venmo,1,18.274187153053127
57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Credit Card,Free Shipping,No,No,23.0,Debit Card,0,53.608247422680414
40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,50.0,Bank Transfer,0,28.99484536082474
36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,49.0,PayPal,13,51.095360824742265
67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Debit Card,Next Day Air,No,No,14.0,PayPal,1,18.274187153053127
61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,PayPal,2-Day Shipping,No,No,42.0,PayPal,52,61.21134020618556
64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Bank Transfer,Standard,No,No,39.0,Debit Card,1,28.970063441712924
30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,43.0,Venmo,0,48.45360824742267
53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Credit Card,Standard,No,No,12.0,Cash,13,43.49226804123711
27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,21.0,Debit Card,52,48.96907216494844
27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Venmo,Standard,No,No,33.0,Credit Card,13,46.97164948453608
53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,6.0,Debit Card,1,40.43913560666138
34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Bank Transfer,Free Shipping,No,No,10.0,PayPal,0,47.551546391752574
39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Debit Card,Next Day Air,No,No,18.0,Cash,52,80.28350515463917
44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,PayPal,Express,No,No,46.0,Venmo,52,77.19072164948453
37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Venmo,Express,No,No,49.0,PayPal,13,41.81701030927834
57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,39.0,Credit Card,52,65.20618556701031
38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,PayPal,Free Shipping,No,No,16.0,Cash,13,26.4819587628866
21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Credit Card,Standard,No,No,28.0,Cash,1,47.91336241078509
45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Debit Card,Store Pickup,No,No,22.0,PayPal,0,49.0979381443299
68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,PayPal,Standard,No,No,36.0,Venmo,0,44.71649484536081
37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Cash,Free Shipping,No,No,18.0,PayPal,13,53.54381443298969
53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Credit Card,Store Pickup,No,No,31.0,Credit Card,52,92.0103092783505
57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Debit Card,Next Day Air,No,No,38.0,Bank Transfer,26,64.69072164948453
28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Credit Card,Free Shipping,No,No,42.0,Debit Card,0,49.0979381443299
37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,27.0,PayPal,1,57.32057890563045
54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Debit Card,Express,No,No,24.0,Cash,13,49.16237113402061
49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Venmo,Next Day Air,No,No,38.0,Debit Card,1,37.86181601903251
62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,PayPal,Free Shipping,No,No,9.0,Credit Card,1,51.39274385408405
45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,PayPal,Next Day Air,No,No,19.0,Bank Transfer,13,30.21907216494845
45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Credit Card,Express,No,No,11.0,Debit Card,0,39.69072164948453
49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,Bank Transfer,2-Day Shipping,No,No,16.0,Debit Card,0,52.963917525773184
27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Venmo,Free Shipping,No,No,18.0,Venmo,13,47.358247422680414
63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Venmo,Next Day Air,No,No,8.0,Cash,13,51.73969072164948
61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Bank Transfer,Express,No,No,4.0,Cash,52,60.438144329896915
25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,PayPal,2-Day Shipping,No,No,37.0,Cash,0,54.89690721649484
33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,Credit Card,2-Day Shipping,No,No,30.0,Cash,13,33.44072164948454
56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,37.0,Bank Transfer,13,38.72422680412371
50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Credit Card,Store Pickup,No,No,30.0,PayPal,0,38.78865979381443
45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Cash,Express,No,No,17.0,Venmo,52,74.22680412371135
45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Venmo,Store Pickup,No,No,11.0,Bank Transfer,0,52.57731958762886
65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Bank Transfer,Express,No,No,42.0,Credit Card,1,55.903053132434586
63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,PayPal,Next Day Air,No,No,20.0,Cash,52,76.41752577319588
70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Venmo,Store Pickup,No,No,37.0,Cash,13,70.16752577319588
53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Venmo,Express,No,No,12.0,PayPal,26,64.94845360824742
22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Venmo,Free Shipping,No,No,41.0,Bank Transfer,0,53.865979381443296
26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Credit Card,Express,No,No,32.0,Credit Card,0,52.448453608247426
23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,Cash,2-Day Shipping,No,No,15.0,Venmo,52,81.70103092783505
25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Debit Card,Standard,No,No,39.0,Venmo,0,22.68041237113402
69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Bank Transfer,Store Pickup,No,No,48.0,Credit Card,26,42.783505154639165
36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,8.0,Venmo,26,47.42268041237113
21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Venmo,Store Pickup,No,No,11.0,Bank Transfer,0,17.525773195876287
57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Cash,Next Day Air,No,No,36.0,Bank Transfer,13,39.88402061855669
60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Cash,Free Shipping,No,No,50.0,Venmo,0,30.025773195876283
44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,PayPal,Express,No,No,39.0,Venmo,0,62.88659793814433
31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Debit Card,Express,No,No,11.0,Credit Card,0,27.83505154639175
57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,PayPal,2-Day Shipping,No,No,5.0,Debit Card,0,48.19587628865979
39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,7.0,Credit Card,1,19.176249008723232
48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Bank Transfer,Store Pickup,No,No,50.0,Debit Card,52,75.64432989690721
42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Cash,Standard,No,No,21.0,Cash,0,23.45360824742268
56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,PayPal,Express,No,No,31.0,Debit Card,26,60.4381443298969
28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,PayPal,Express,No,No,39.0,Cash,0,38.144329896907216
40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Credit Card,Express,No,No,28.0,Credit Card,26,75.77319587628865
49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,33.0,Bank Transfer,52,80.41237113402062
37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Debit Card,Store Pickup,No,No,42.0,Credit Card,0,36.72680412371134
22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Cash,Free Shipping,No,No,5.0,Bank Transfer,0,49.22680412371133
27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Venmo,Express,No,No,25.0,Cash,13,45.94072164948454
59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Cash,Express,No,No,48.0,PayPal,1,29.35666137985725
35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Debit Card,Standard,No,No,30.0,Credit Card,52,69.45876288659794
58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Bank Transfer,Next Day Air,No,No,34.0,PayPal,0,61.46907216494846
58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Credit Card,Free Shipping,No,No,34.0,PayPal,0,33.634020618556704
46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Credit Card,Store Pickup,No,No,14.0,Cash,26,29.12371134020618
43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,Venmo,2-Day Shipping,No,No,2.0,Debit Card,52,75.64432989690721
39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Credit Card,Store Pickup,No,No,41.0,PayPal,0,64.17525773195877
59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Cash,Store Pickup,No,No,3.0,Credit Card,13,50.837628865979376
59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,18.0,Bank Transfer,52,72.55154639175258
59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Credit Card,Express,No,No,1.0,Debit Card,26,39.561855670103085
45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Credit Card,Next Day Air,No,No,5.0,PayPal,13,36.662371134020624
27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Debit Card,Free Shipping,No,No,41.0,Bank Transfer,1,49.33088818398097
24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,5.0,Credit Card,13,55.73453608247423
47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Credit Card,Express,No,No,10.0,Debit Card,0,13.530927835051543
70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20.0,Venmo,1,46.36697065820778
58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,PayPal,Free Shipping,No,No,11.0,Cash,52,49.742268041237104
45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Venmo,Express,No,No,4.0,Venmo,26,49.484536082474214
24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,PayPal,2-Day Shipping,No,No,38.0,Credit Card,52,76.67525773195875
67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Debit Card,Next Day Air,No,No,19.0,Credit Card,0,36.082474226804116
31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,Venmo,2-Day Shipping,No,No,16.0,Venmo,0,29.252577319587626
52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,2.0,PayPal,13,48.389175257731964
29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11.0,Cash,13,35.88917525773196
62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Debit Card,Standard,No,No,18.0,Bank Transfer,26,32.21649484536082
19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,47.0,Credit Card,26,78.47938144329896
62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,PayPal,Store Pickup,No,No,15.0,Bank Transfer,0,34.020618556701024
70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15.0,Cash,52,52.83505154639175
20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,PayPal,Next Day Air,No,No,47.0,Venmo,0,27.319587628865982
67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Credit Card,Free Shipping,No,No,47.0,PayPal,13,65.7860824742268
65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,PayPal,Express,No,No,6.0,Bank Transfer,0,37.24226804123711
45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,18.0,Venmo,13,28.801546391752574
26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Debit Card,Express,No,No,40.0,Bank Transfer,0,53.99484536082474
36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,PayPal,Free Shipping,No,No,31.0,Credit Card,26,55.283505154639165
36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Venmo,Standard,No,No,31.0,Venmo,0,51.54639175257733
20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,PayPal,Next Day Air,No,No,4.0,Credit Card,26,45.876288659793815
30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Debit Card,Next Day Air,No,No,36.0,Bank Transfer,0,51.93298969072164
34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Bank Transfer,Standard,No,No,31.0,PayPal,0,30.41237113402062
63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Cash,Store Pickup,No,No,6.0,Venmo,26,35.824742268041234
18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Credit Card,Store Pickup,No,No,1.0,Cash,13,24.291237113402058
55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Venmo,Express,No,No,29.0,Cash,13,52.641752577319586
48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19.0,PayPal,13,36.9201030927835
45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Debit Card,Free Shipping,No,No,12.0,PayPal,26,31.958762886597935
29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,PayPal,Express,No,No,18.0,Bank Transfer,1,31.67624900872323
55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,45.0,Cash,0,53.350515463917525
55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45.0,Credit Card,13,38.20876288659794
55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,8.0,Credit Card,0,48.840206185567006
48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Credit Card,Standard,No,No,4.0,PayPal,0,33.891752577319586
42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5.0,Debit Card,26,38.53092783505154
21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Debit Card,Standard,No,No,30.0,Cash,0,43.42783505154638
45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Venmo,Free Shipping,No,No,15.0,PayPal,13,34.858247422680414
23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Cash,Next Day Air,No,No,17.0,Credit Card,0,19.845360824742265
66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,Cash,2-Day Shipping,No,No,45.0,Cash,0,37.371134020618555
32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,3.0,Venmo,1,50.6195479777954
52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Credit Card,Next Day Air,No,No,43.0,PayPal,52,93.55670103092784
54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Venmo,Free Shipping,No,No,4.0,Credit Card,13,47.10051546391753
37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Venmo,Standard,No,No,41.0,Venmo,52,61.85567010309278
29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,Debit Card,2-Day Shipping,No,No,16.0,Venmo,13,61.533505154639165
47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Cash,Standard,No,No,10.0,Debit Card,1,50.748413957176844
47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Bank Transfer,Express,No,No,2.0,Debit Card,0,31.056701030927837
42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Venmo,Free Shipping,No,No,11.0,Cash,0,19.58762886597938
34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Debit Card,Express,No,No,1.0,Debit Card,0,25.51546391752577
38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,PayPal,2-Day Shipping,No,No,41.0,Bank Transfer,0,62.628865979381445
55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Debit Card,Free Shipping,No,No,39.0,PayPal,0,42.268041237113394
27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1.0,PayPal,0,9.536082474226806
55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Debit Card,Express,No,No,3.0,PayPal,13,24.548969072164944
66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,21.0,Credit Card,1,17.8875892149088
44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Credit Card,Express,No,No,48.0,Bank Transfer,0,64.3041237113402
39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Venmo,Free Shipping,No,No,24.0,Debit Card,1,30.3875892149088
23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,45.0,Bank Transfer,0,26.54639175257732
29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,Venmo,2-Day Shipping,No,No,46.0,Credit Card,13,71.58505154639175
20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Debit Card,Store Pickup,No,No,35.0,Cash,26,77.9639175257732
42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47.0,Credit Card,26,50.128865979381445
55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Venmo,Standard,No,No,35.0,Credit Card,13,44.6520618556701
66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,45.0,Credit Card,52,88.65979381443299
24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,6.0,Cash,0,15.592783505154639
62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,No,20.0,Cash,1,30.3875892149088
28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,Cash,2-Day Shipping,No,No,3.0,Venmo,0,45.360824742268036
30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,PayPal,Express,No,No,30.0,Venmo,0,59.92268041237113
22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Credit Card,Standard,No,No,28.0,PayPal,0,44.201030927835056
28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,15.0,Cash,0,41.23711340206185
35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Cash,Store Pickup,No,No,29.0,PayPal,0,49.22680412371133
45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,15.0,Cash,0,20.103092783505154
43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,No,18.0,Bank Transfer,26,45.61855670103092
55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,No,7.0,Bank Transfer,0,49.484536082474214
31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Debit Card,Free Shipping,No,No,19.0,Credit Card,0,38.65979381443299
42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,No,15.0,PayPal,52,58.50515463917525
